	time	irradiance	rh	outdoor_temperature
3598	894.97604	-0.18137	75.1273	10.1767
3599	895.23444	-0.16839	72.9535	10.2283
3600	895.49284	-0.14383	75.5945	10.1317
3601	895.75125	-0.20452	76.1927	9.5074
3602	896.00967	-0.1464	81.2039	9.6158
3603	896.26807	-0.16427	81.3541	9.5557
3604	896.52649	-0.18749	81.9312	9.2178
3605	896.78488	-0.23135	83.0901	8.813200000000002
3606	897.04332	-0.17187	81.3509	8.671100000000001
3607	897.30177	-0.16672	80.681	8.5876
3608	897.56018	-0.19567	80.85600000000001	8.517200000000003
3609	897.81858	-0.20085	84.4479	8.2712
3610	898.07699	-0.15597	83.229	8.2377
3611	898.3354	-0.17887	78.989	7.938599999999999
3612	898.5938	-0.11735	68.2313	8.3681
3613	898.85221	-0.15518	77.2771	8.352
3614	899.11061	-0.16765	78.4987	7.9826999999999995
3615	899.3691	-0.16443	77.9435	7.621699999999999
3616	899.62754	-0.15663	79.766	7.4597999999999995
3617	899.88599	-0.13897	81.3007	7.228899999999999
3618	900.1444	-0.09791	80.8426	7.2172
3619	900.4028	-0.10832	79.5958	7.189399999999999
3620	900.6612	-0.10971	80.3997	7.0679
3621	900.91961	-0.12901	80.6698	6.92
3622	901.17811	-0.11548	80.0648	6.942599999999999
3623	901.4365	-0.12491	79.9057	6.8483
3624	901.69489	-0.12683	79.5574	6.8833
3625	901.9533	-0.14957	79.6922	6.687299999999999
3626	902.21171	-0.1501	80.9205	6.3277
3627	902.47011	-0.13462	79.6865	6.594299999999999
3628	902.72852	-0.113	80.2372	6.521799999999999
3629	902.98707	0.35894	79.6018	6.6556999999999995
3630	903.24556	0.7451	80.3636	6.4329
3631	903.50395	1.9688	81.1849	6.108499999999999
3632	903.76241	5.69671	80.1813	6.398299999999999
3633	904.02084	6.686	80.9455	6.4298
3634	904.27927	6.10085	80.0887	6.385199999999999
3635	904.53765	13.2588	79.1149	6.882899999999999
3636	904.79617	19.04359	77.2185	7.2799
3637	905.0546	23.41949	75.3908	7.689399999999999
3638	905.31301	25.48764	73.9533	8.2004
3639	905.57142	39.43063	70.5252	9.1933
3640	905.82983	39.8717	67.2972	10.3716
3641	906.08823	51.34298	65.1256	11.2428
3642	906.34664	71.70685	58.318200000000004	12.580899999999998
3643	906.60505	84.41433	55.5638	13.732499999999998
3644	906.86346	88.85989	53.6021	14.5799
3645	907.12201	79.19884	51.4189	15.1828
3646	907.38067	89.71729	52.874	15.1245
3647	907.6392	79.93741	53.0341	15.9241
3648	907.89758	44.54662	57.3074	15.8829
3649	908.15612	25.51845	62.9495	15.3948
3650	908.41453	21.9349	58.3261	14.9656
3651	908.673	16.62391	67.1894	14.7443
3652	908.93143	23.82431	67.7386	14.5279
3653	909.18998	18.04004	67.0285	14.730700000000002
3654	909.44845	22.58001	68.4361	14.9572
3655	909.70709	17.96604	69.89250000000001	15.0652
3656	909.96552	16.16925	67.8998	15.0722
3657	910.22393	15.47202	68.6468	15.2276
3658	910.48234	13.71393	70.2346	15.1586
3659	910.74081	13.95711	70.4414	15.016700000000002
3660	910.99922	14.64252	71.1541	14.985
3661	911.25769	9.23868	70.2538	15.051699999999999
3662	911.51611	6.48633	71.319	14.846400000000001
3663	911.77451	4.45876	72.4792	14.494799999999998
3664	912.03292	1.84036	72.4295	14.1086
3665	912.29134	0.49559	73.3977	13.702800000000002
3666	912.54974	-0.10235	75.36200000000001	13.3523
3667	912.80814	-0.26937	77.0342	13.0246
3668	913.06676	-0.26891	79.4045	12.655
3669	913.32516	-0.29204	80.6815	12.1421
3670	913.58357	-0.27471	82.9368	11.5972
3671	913.84198	-0.25443	82.9436	11.3338
3672	914.10039	-0.24046	85.1336	10.9916
3673	914.35894	-0.24001	83.591	10.7528
3674	914.61754	-0.185	81.5195	10.7708
3675	914.87596	-0.19578	85.272	10.4225
3676	915.13447	-0.23787	85.8001	9.85
3677	915.39291	-0.23868	85.4279	9.4635
3678	915.6515	-0.20048	85.8034	9.286
3679	915.90999	-0.19191	84.2418	9.1879
3680	916.16844	-0.18186	84.4644	8.7492
3681	916.42682	-0.19313	83.4136	8.91
3682	916.68523	-0.20118	84.8607	8.4908
3683	916.94364	-0.19456	84.1167	8.453400000000002
3684	917.20204	-0.18303	82.8138	8.3993
3685	917.46045	-0.16408	83.4479	8.3094
3686	917.71886	-0.11508	84.4197	8.300900000000002
3687	917.97726	-0.15088	85.2403	8.2012
3688	918.23567	-0.12111	85.3345	8.2588
3689	918.49408	-0.16917	85.1873	8.1302
3690	918.75249	-0.14021	86.0866	8.0696
3691	919.0109	-0.1386	86.0674	8.0727
3692	919.2693	-0.17166	87.0649	7.737
3693	919.5277	-0.17	86.772	7.5022
3694	919.78612	-0.17186	87.4516	7.441099999999999
3695	920.04453	-0.13735	85.6082	7.7759
3696	920.30293	-0.12744	86.0357	7.749699999999999
3697	920.56134	-0.15879	82.5269	7.739899999999999
3698	920.81975	-0.18917	86.5935	7.0054
3699	921.07816	-0.13576	89.297	6.9289000000000005
3700	921.33657	-0.12097	89.1834	6.8293
3701	921.59496	-0.15611	86.2249	6.7684999999999995
3702	921.85337	-0.15262	86.2207	6.816699999999999
3703	922.11177	-0.16944	88.2823	6.378700000000002
3704	922.37022	-0.15593	89.5357	6.3666
3705	922.62866	-0.18751	88.9662	6.3223
3706	922.88708	-0.16647	88.7771	6.330299999999999
3707	923.14549	-0.19128	86.7288	6.259600000000001
3708	923.40388	-0.21069	84.4194	6.006
3709	923.66232	-0.19799	85.2661	5.878599999999999
3710	923.9208	-0.16199	85.3521	5.806199999999999
3711	924.17924	-0.19739	84.851	5.477599999999999
3712	924.4377	-0.16564	85.1933	5.534099999999999
3713	924.69618	-0.12887	86.5875	5.6037
3714	924.95461	-0.16217	85.7516	5.599599999999999
3715	925.21311	-0.16765	85.1949	5.5870999999999995
3716	925.47167	-0.15622	84.9856	5.637599999999999
3717	925.73018	-0.18885	85.1003	5.097999999999999
3718	925.98886	-0.14643	84.7363	5.4282
3719	926.24756	-0.11398	81.9057	5.9276
3720	926.50599	-0.15609	84.3699	5.422799999999999
3721	926.76459	-0.14392	84.1652	5.3354
3722	927.02332	0.35574	83.9873	5.443999999999999
3723	927.28188	0.8344	83.724	5.258799999999999
3724	927.54035	3.61673	81.2976	5.715
3725	927.79878	8.09891	80.537	5.9473
3726	928.05733	11.46995	81.8356	6.1135
3727	928.31578	41.04299	79.9565	6.9978
3728	928.57418	28.6036	76.7605	7.8804
3729	928.8326	20.28346	72.8477	8.653
3730	929.091	19.27495	73.0953	9.3499
3731	929.34942	17.63746	72.4873	8.9046
3732	929.60782	25.65394	71.4128	9.08
3733	929.86622	21.04327	69.456	9.8121
3734	930.12463	29.6884	65.4989	10.3211
3735	930.38305	29.21992	62.8485	11.2357
3736	930.64145	20.01541	60.92999999999999	11.8734
3737	930.89985	24.4329	61.72709999999999	12.377599999999997
3738	931.15826	27.1363	62.02669999999999	12.5232
3739	931.41666	23.88241	60.3138	12.8485
3740	931.67507	28.80889	59.5469	13.2634
3741	931.93348	44.12875	57.7001	13.733
3742	932.19188	19.69382	58.1471	13.7932
3743	932.45029	26.28156	61.1096	13.7826
3744	932.7087	15.34512	59.4321	14.1979
3745	932.96711	19.0882	55.3108	14.204
3746	933.22551	19.64514	53.6089	14.435099999999998
3747	933.48393	17.34614	52.4967	14.744
3748	933.74239	18.3148	52.3309	14.763099999999998
3749	934.0008	14.00074	53.4597	14.7379
3750	934.25921	10.10874	53.5958	14.5639
3751	934.51762	6.65516	54.5374	14.2368
3752	934.77602	4.34279	55.497	13.9329
3753	935.03444	3.21437	56.4372	13.7519
3754	935.29291	2.04863	57.8382	13.4999
3755	935.55132	1.94162	58.7593	13.2753
3756	935.80986	1.33304	60.311899999999994	13.0636
3757	936.06827	0.85915	59.761	13.191500000000001
3758	936.32668	0.21251	62.346599999999995	13.1913
3759	936.58515	-0.07372	64.2603	12.7424
3760	936.84376	-0.10262	65.3373	12.7823
3761	937.10217	-0.0975	66.5969	12.582599999999998
3762	937.36058	-0.10181	66.3977	12.5543
3763	937.61899	-0.07914	66.2874	12.606200000000001
3764	937.8774	-0.09942	68.2513	12.3034
3765	938.1358	-0.09235	68.8105	12.2735
3766	938.39421	-0.12102	69.4285	12.2441
3767	938.65264	-0.14501	71.3984	11.9448
3768	938.91103	-0.13074	72.1903	11.8641
3769	939.16942	-0.06379	74.3584	11.994
3770	939.42784	-0.1067	78.0379	12.0008
3771	939.68625	-0.12208	79.7579	11.864600000000001
3772	939.94465	-0.12786	81.8905	11.7442
3773	940.20306	-0.08963	84.6838	11.7811
3774	940.46147	-0.11962	84.3709	11.2773
3775	940.71988	-0.15318	83.0009	10.8355
3776	940.97828	-0.21222	85.9821	10.5374
3777	941.23669	-0.18906	86.9012	10.351
3778	941.4951	-0.15693	82.3468	10.1701
3779	941.75351	-0.13354	79.3453	10.1918
3780	942.01191	-0.13771	80.0403	10.1788
3781	942.27031	-0.1508	81.5009	9.9977
3782	942.52872	-0.11075	84.8085	9.8186
3783	942.78714	-0.03497	87.1582	10.0814
3784	943.04554	-0.09514	87.9975	9.7932
3785	943.30395	-0.0732	86.9111	9.5921
3786	943.56235	-0.1235	85.8368	9.5414
3787	943.82076	-0.05802	85.368	9.58
3788	944.07917	-0.07239	83.5865	9.6881
3789	944.33761	-0.13464	83.117	9.7086
3790	944.59606	-0.14659	85.5601	9.5017
3791	944.85446	-0.13829	86.4067	9.3471
3792	945.11286	-0.07425	87.5097	9.4894
3793	945.37129	-0.08245	89.6392	9.1224
3794	945.62969	-0.09323	91.2196	9.1496
3795	945.88809	-0.08524	90.5486	9.0211
3796	946.14649	-0.0826	90.6116	9.001900000000001
3797	946.40491	-0.02348	89.5501	9.3762
3798	946.66331	-0.02431	87.5879	9.5722
3799	946.92172	-0.09486	86.6061	9.4816
3800	947.18012	-0.08718	87.8521	9.1223
3801	947.43855	-0.02775	88.3143	9.235
3802	947.69694	0.0568	85.5675	9.7101
3803	947.95535	-0.03594	85.9251	9.8303
3804	948.21376	-0.10469	88.1723	9.5557
3805	948.47217	-0.1102	88.7122	9.3638
3806	948.73064	-0.09343	89.7813	9.3097
3807	948.98918	-0.07916	89.8607	9.3992
3808	949.24759	-0.06358	90.5219	9.394
3809	949.50613	-0.09795	89.9889	9.3739
3810	949.76469	-0.12589	89.7122	9.2319
3811	950.02322	-0.05315	90.9289	9.1432
3812	950.28178	-0.04691	91.16710000000002	9.2499
3813	950.54032	-0.07782	89.6502	9.2355
3814	950.79887	-0.07212	88.5947	9.2129
3815	951.05735	-0.02627	87.993	9.2502
3816	951.3159	0.11449	88.2679	9.3023
3817	951.5743	0.31889	86.3023	9.3417
3818	951.83285	1.18879	84.0091	9.5281
3819	952.09133	3.10705	83.6782	9.7016
3820	952.34973	6.63663	82.2058	9.9945
3821	952.60814	9.62161	80.832	10.4689
3822	952.86667	11.66403	80.5259	10.7622
3823	953.1251	13.12483	80.4494	10.9027
3824	953.38351	16.08415	80.7265	11.1315
3825	953.64191	12.34894	82.8387	11.3504
3826	953.90036	79.28015	80.8132	12.323899999999998
3827	954.15879	27.11358	73.2233	13.4324
3828	954.41721	58.7548	70.36020000000002	14.075099999999999
3829	954.67561	105.26208	66.8621	14.902399999999998
3830	954.93402	76.99238	63.13029999999999	15.7439
3831	955.19242	53.6725	60.61919999999999	16.266000000000002
3832	955.45089	51.27111	62.322599999999994	15.8135
3833	955.70931	31.63754	64.82730000000001	15.2083
3834	955.96772	100.72405	62.7221	15.9478
3835	956.22612	83.44836	59.2826	16.923900000000003
3836	956.48456	79.8748	57.4386	16.9168
3837	956.743	74.32575	58.9165	16.4955
3838	957.00141	71.86511	59.7222	16.3041
3839	957.25982	67.74574	59.4453	16.4826
3840	957.51826	62.60998	59.0179	16.6904
3841	957.7767	57.79291	58.8839	16.6626
3842	958.03511	51.92429	59.3432	16.445
3843	958.29352	45.44613	59.3525	16.5361
3844	958.55199	40.19342	59.4463	16.7141
3845	958.8104	34.04485	60.096999999999994	16.083
3846	959.06884	18.00766	61.5509	15.863299999999999
3847	959.32729	3.79669	62.4123	15.540700000000001
3848	959.58579	3.1947	63.2418	15.2262
3849	959.8443	2.3175	64.3115	14.853
3850	960.10272	1.43767	65.1623	14.557
3851	960.36119	0.53875	66.1415	14.1259
3852	960.61967	-0.09211	67.7385	13.6736
3853	960.87808	-0.26874	68.9592	13.2947
3854	961.13649	-0.26171	69.7367	12.865
3855	961.39489	-0.24218	70.7852	12.5249
3856	961.6533	-0.18758	70.3442	12.444
3857	961.91171	-0.19039	71.2113	12.3376
3858	962.17012	-0.23357	71.8121	11.9944
3859	962.42852	-0.2163	71.9482	11.73
3860	962.68692	-0.18689	73.1237	11.5641
3861	962.94534	-0.18938	73.0926	11.5438
3862	963.20374	-0.23279	73.0171	11.480599999999999
3863	963.46214	-0.20454	73.7611	11.2756
3864	963.72055	-0.2199	74.6919	10.8996
3865	963.97896	-0.2333	75.1896	10.6894
3866	964.23737	-0.21103	76.755	10.391
3867	964.49579	-0.18746	77.2255	10.2612
3868	964.75422	-0.19372	77.5091	10.1337
3869	965.01265	-0.2228	78.342	9.8629
3870	965.27107	-0.23248	79.8487	9.5389
3871	965.52947	-0.22221	80.6134	9.4099
3872	965.78788	-0.22264	81.2809	9.1477
3873	966.04628	-0.19417	81.442	8.9417
3874	966.30469	-0.18411	82.9239	8.5867
3875	966.5631	-0.06144	83.0327	8.5631
3876	966.82151	-0.10183	82.44830000000002	8.640400000000001
3877	967.07992	-0.19588	83.7513	8.3392
3878	967.33832	-0.12581	83.79830000000001	8.162900000000002
3879	967.59673	-0.08593	84.35340000000001	8.0751
3880	967.85513	-0.02879	83.7169	8.262
3881	968.11355	-0.20397	84.0526	8.1877
3882	968.37194	-0.20926	84.9949	7.9567
3883	968.63036	-0.21668	85.5122	7.685699999999999
3884	968.88876	-0.20689	85.904	7.411099999999999
3885	969.14717	-0.1826	86.569	7.2865
3886	969.40558	-0.17338	86.8883	7.2194
3887	969.66398	-0.19302	86.7434	7.1388
3888	969.92242	-0.18218	87.3749	6.938699999999999
3889	970.18087	-0.18409	87.4508	6.938599999999999
3890	970.43933	-0.18081	87.733	6.868499999999999
3891	970.69777	-0.18799	88.4197	6.6554
3892	970.95617	-0.20994	88.9804	6.4565
3893	971.21458	-0.17359	88.8645	6.4375
3894	971.47299	-0.17523	88.8264	6.399799999999999
3895	971.7314	-0.16402	88.8656	6.3987
3896	971.98979	-0.17255	89.157	6.257
3897	972.2482	-0.17602	89.4894	6.160399999999999
3898	972.50661	-0.18384	89.5411	6.0573
3899	972.76501	-0.18161	89.4766	6.030999999999999
3900	973.02343	-0.17667	89.6245	5.9399999999999995
3901	973.28183	-0.17651	89.8426	5.854699999999999
3902	973.54024	-0.16758	90.1816	5.7683
3903	973.79865	-0.16034	90.0251	5.857799999999999
3904	974.05709	-0.17497	89.8412	5.825099999999999
3905	974.31553	-0.17106	89.7117	5.857099999999999
3906	974.57394	-0.15434	89.8687	5.955499999999999
3907	974.83234	-0.15057	89.4248	5.9109
3908	975.09084	0.08958	89.8552	5.8315
3909	975.3493	1.69756	90.0934	5.805899999999999
3910	975.60771	17.43668	89.7096	6.0306
3911	975.86612	29.12678	86.459	6.839000000000002
3912	976.12454	41.82392	83.0375	7.591799999999999
3913	976.383	50.7554	83.1355	7.696199999999999
3914	976.64141	59.43647	82.0624	8.5493
3915	976.89989	67.67595	76.3497	9.9002
3916	977.15835	73.91173	74.7656	10.4942
3917	977.41676	78.53025	72.3436	10.8409
3918	977.67517	82.52394	71.5916	11.4215
3919	977.93358	86.25892	69.7331	11.8685
3920	978.19199	88.80506	68.825	12.3355
3921	978.45039	90.66452	66.224	13.0865
3922	978.7088	91.96697	64.187	13.7356
3923	978.96721	92.50266	62.568299999999994	14.218399999999999
3924	979.22561	92.67845	62.64779999999999	14.153
3925	979.48402	91.99257	61.8797	14.3659
3926	979.74243	90.88076	61.2868	14.4546
3927	980.00084	88.89032	59.6834	14.8724
3928	980.25924	86.27183	57.0373	15.7746
3929	980.51776	83.56487	56.0995	15.987600000000002
3930	980.77621	80.00768	54.5531	16.2258
3931	981.03462	75.9548	51.7214	16.285
3932	981.29308	71.18768	50.8325	16.2645
3933	981.55152	66.25667	49.8806	16.2984
3934	981.80998	60.89207	46.9161	16.6739
3935	982.06838	54.80298	44.6234	16.8418
3936	982.32678	48.70387	43.8001	17.1566
3937	982.58518	42.67724	44.0805	17.1336
3938	982.84359	36.67392	45.8377	16.6348
3939	983.10199	11.61523	46.3803	16.0081
3940	983.36042	2.6812	45.9849	15.7481
3941	983.61889	2.34836	44.9794	15.5419
3942	983.8773	1.84427	47.0833	15.2709
3943	984.1357	1.20442	47.9794	15.052099999999998
3944	984.39417	0.42585	51.2662	14.6357
3945	984.65259	-0.08949	54.7367	14.089100000000002
3946	984.91107	-0.27567	59.1875	13.481499999999999
3947	985.16947	-0.29913	62.947	12.9411
3948	985.42791	-0.29203	62.4785	12.651899999999998
3949	985.68636	-0.30906	65.1992	12.033
3950	985.94477	-0.23851	68.3395	11.7317
3951	986.20318	-0.23021	70.0894	11.372
3952	986.46164	-0.2528	71.5854	10.9311
3953	986.72005	-0.23538	72.9239	10.6411
3954	986.97846	-0.25228	74.516	10.229
3955	987.23687	-0.23439	75.4941	9.9408
3956	987.49529	-0.2336	76.8669	9.6809
3957	987.75375	-0.21601	76.9517	9.4381
3958	988.01215	-0.23047	78.1567	9.1935
3959	988.27055	-0.22437	78.5251	8.9594
3960	988.52896	-0.24074	79.0155	8.8018
3961	988.78737	-0.22147	79.5361	8.5911
3962	989.04578	-0.20765	79.8702	8.3816
3963	989.30419	-0.20787	80.5169	8.1883
3964	989.56259	-0.18999	81.224	7.9396
3965	989.82101	-0.18682	80.9574	7.757199999999999
3966	990.07941	-0.19115	81.0078	7.6416
3967	990.33782	-0.19204	81.9362	7.392199999999999
3968	990.59622	-0.1808	82.68810000000002	7.338699999999999
3969	990.85464	-0.18391	82.6523	7.068999999999999
3970	991.11308	-0.17937	82.5641	6.869400000000001
3971	991.37151	-0.18407	82.7143	6.6815999999999995
3972	991.62992	-0.18504	83.1769	6.5275
3973	991.88833	-0.18457	83.7742	6.318
3974	992.14674	-0.16661	84.2515	6.1083
3975	992.40514	-0.16557	83.9643	6.1411999999999995
3976	992.66354	-0.17207	83.7672	6.036999999999999
3977	992.922	-0.18915	83.823	5.911099999999999
3978	993.18043	-0.18767	84.9863	5.626299999999999
3979	993.43886	-0.19102	85.6885	5.5159
3980	993.69731	-0.17201	86.411	5.3817
3981	993.95572	-0.15972	85.61330000000001	5.580599999999999
3982	994.21414	-0.17829	85.9188	5.528699999999999
3983	994.4726	-0.20826	84.4915	5.246599999999999
3984	994.73107	-0.18284	86.4612	5.1038
3985	994.9895	-0.17721	86.6749	4.9686
3986	995.2479	-0.18663	87.1751	4.9565
3987	995.50632	-0.1932	86.4223	4.756
3988	995.76471	-0.18014	86.4422	4.5568
3989	996.02312	-0.17395	87.1079	4.3896
3990	996.28153	-0.19258	87.2879	4.2343
3991	996.53994	-0.17401	88.103	4.1434
3992	996.79834	-0.17806	87.7606	4.1053
3993	997.05676	-0.1759	87.2509	4.1271
3994	997.31515	-0.17611	87.5973	4.0887
3995	997.57356	-0.17973	87.7092	3.9588
3996	997.83197	-0.17368	88.3196	3.9409
3997	998.09038	-0.16614	88.0169	4.0482
3998	998.34878	-0.19802	87.8468	3.7396
3999	998.60719	-0.19612	87.8647	3.7652
4000	998.8656	-0.08662	88.7469	3.7586
4001	999.12409	0.21991	87.4994	3.7965
4002	999.3825	7.63704	87.5623	3.8484
4003	999.64089	24.6455	85.079	4.3176
4004	999.8993	38.27804	81.3132	5.025599999999999
4005	1000.1577	49.72134	82.3242	5.4848
4006	1000.41611	58.35186	77.7501	6.347199999999999
4007	1000.67453	65.29836	76.0283	6.960699999999999
4008	1000.93292	71.65165	72.8692	7.6082
4009	1001.19134	77.79909	69.5202	8.44
4010	1001.44979	82.58138	69.3677	8.963
4011	1001.70822	86.89998	66.6416	9.6744
4012	1001.96666	89.60611	64.4387	10.2128
4013	1002.2251	92.08404	63.5334	10.5196
4014	1002.48351	93.83557	60.8416	11.7817
4015	1002.74191	94.67576	58.6154	12.486599999999997
4016	1003.00033	94.80413	56.5755	13.5147
4017	1003.25873	94.39776	56.1007	13.645499999999998
4018	1003.51714	93.48553	54.8047	13.9242
4019	1003.77554	92.41706	54.7661	13.9839
4020	1004.03396	90.75916	53.1071	14.4889
4021	1004.29243	88.35342	51.1437	14.8016
4022	1004.55084	84.96351	51.0158	14.834099999999998
4023	1004.80924	81.03776	49.2597	15.3889
4024	1005.06766	77.12094	49.2325	15.4677
4025	1005.32605	72.2795	47.1685	15.8118
4026	1005.58449	67.18477	47.7675	15.937000000000001
4027	1005.84294	62.0891	43.18	16.0243
4028	1006.10135	56.21333	42.707	16.029
4029	1006.35976	50.33275	42.9152	16.2668
4030	1006.61818	43.55667	42.6823	16.405600000000003
4031	1006.87657	37.166	43.4856	15.7712
4032	1007.13498	5.75619	43.9344	15.464399999999998
4033	1007.39339	2.85543	44.6285	15.2326
4034	1007.65179	2.43473	45.2227	14.9939
4035	1007.91021	1.84947	46.3974	14.7558
4036	1008.16874	1.19653	46.7188	14.5956
4037	1008.42732	0.39327	48.5426	14.1542
4038	1008.68577	-0.16817	52.3284	13.4763
4039	1008.94418	-0.29729	54.9294	12.9723
4040	1009.20258	-0.28636	56.4265	12.6698
4041	1009.46099	-0.30574	58.556	12.1108
4042	1009.7194	-0.29076	60.4106	11.5618
4043	1009.97781	-0.26659	59.0611	11.1121
4044	1010.23621	-0.24935	58.4682	10.8619
4045	1010.49462	-0.24789	57.565	10.7893
4046	1010.75304	-0.25659	57.7853	10.4483
4047	1011.01143	-0.24843	57.7037	10.1393
4048	1011.26984	-0.24621	58.7866	9.9084
4049	1011.52825	-0.25664	59.4938	9.6303
4050	1011.78665	-0.2302	61.36659999999999	9.1675
4051	1012.04506	-0.22781	63.1673	8.9792
4052	1012.30347	-0.28209	65.6927	8.4975
4053	1012.56187	-0.22205	66.6941	8.4008
4054	1012.82028	-0.23338	67.3852	8.1611
4055	1013.07869	-0.20169	68.3816	7.933
4056	1013.33709	-0.21167	68.878	7.7316
4057	1013.5955	-0.20832	69.262	7.610999999999999
4058	1013.85391	-0.21415	70.3946	7.3386
4059	1014.11232	-0.23977	71.624	7.0116
4060	1014.37072	-0.2196	71.264	6.8367
4061	1014.62913	-0.20915	71.6618	6.645
4062	1014.88754	-0.20329	72.1842	6.4396
4063	1015.14597	-0.20807	72.3298	6.2949
4064	1015.40443	-0.20183	73.3732	6.0504
4065	1015.66283	-0.19654	73.6268	5.9047
4066	1015.92123	-0.20293	74.9052	5.6485
4067	1016.17964	-0.20915	76.0001	5.489799999999999
4068	1016.43807	-0.18911	76.6754	5.2652
4069	1016.69647	-0.20469	77.44	5.046899999999999
4070	1016.95486	-0.20213	77.677	4.9198
4071	1017.21327	-0.18037	78.0698	4.7751
4072	1017.4717	-0.15902	77.886	4.8662
4073	1017.73016	-0.19148	78.1718	4.6985
4074	1017.98856	-0.19482	78.8745	4.4989
4075	1018.24698	-0.19308	79.0776	4.3782
4076	1018.50538	-0.19683	79.41520000000001	4.2158
4077	1018.7638	-0.19128	80.2135	3.9932000000000003
4078	1019.02219	-0.18974	80.6247	3.9066
4079	1019.2806	-0.1794	80.6036	3.816
4080	1019.53901	-0.18364	80.9894	3.6378
4081	1019.79741	-0.16921	80.7022	3.6873000000000005
4082	1020.05583	-0.18598	81.323	3.5614
4083	1020.31422	-0.17094	81.8331	3.4523
4084	1020.57263	-0.17142	82.4822	3.3327
4085	1020.83105	-0.17627	82.698	3.3143
4086	1021.08946	-0.166	82.6233	3.2563
4087	1021.34785	-0.18038	83.2065	3.0546
4088	1021.60626	-0.17593	83.108	2.9475
4089	1021.86472	-0.20246	84.2009	2.4449
4090	1022.12314	-0.14622	84.5949	2.717
4091	1022.38162	-0.15872	85.1064	2.5478
4092	1022.64024	-0.15278	85.9983	2.3872
4093	1022.89871	-0.07395	86.82960000000001	2.266
4094	1023.15726	0.23814	85.7139	2.2971
4095	1023.41574	11.14902	86.1924	2.284
4096	1023.67415	27.77342	84.8466	2.8238
4097	1023.93255	39.18637	80.5295	3.9196999999999997
4098	1024.19096	49.83448	76.7266	4.8269
4099	1024.44938	58.4292	73.7833	5.2775
4100	1024.70778	66.10914	71.383	6.1815999999999995
4101	1024.96618	73.08927	66.5991	7.423
4102	1025.22459	78.26041	66.0096	7.442
4103	1025.483	82.92351	64.2964	8.2213
4104	1025.7414	86.93585	60.7538	9.3695
4105	1025.99981	89.73633	59.44369999999999	10.2014
4106	1026.25822	92.08767	58.1562	10.65
4107	1026.51666	93.67374	55.4881	11.4223
4108	1026.7751	94.7159	53.3988	12.1997
4109	1027.03352	94.96172	52.7273	12.676500000000003
4110	1027.29192	94.20638	50.6289	13.4856
4111	1027.55033	93.03	51.3257	13.1564
4112	1027.80873	91.22311	50.6212	13.3706
4113	1028.06716	88.97809	49.3801	14.2048
4114	1028.32565	85.99419	47.5608	14.9571
4115	1028.5841	83.13093	47.6803	14.7063
4116	1028.84253	79.43416	47.1445	14.7673
4117	1029.10102	75.29639	46.314	15.3739
4118	1029.35945	70.58674	46.4097	15.2815
4119	1029.61793	65.84316	45.9297	15.265000000000002
4120	1029.87634	60.77202	44.8166	15.3628
4121	1030.13475	54.83338	43.628	15.6256
4122	1030.39315	49.12453	42.1158	15.9675
4123	1030.65156	42.24354	44.3752	15.632300000000003
4124	1030.90997	35.04442	52.902	14.6869
4125	1031.16838	3.51286	57.0663	14.1057
4126	1031.42679	3.1702	59.597	13.5061
4127	1031.68519	2.65182	61.8485	13.188
4128	1031.94368	1.979	64.0651	12.740200000000002
4129	1032.20215	1.18465	65.5797	12.3371
4130	1032.46055	0.35278	67.0459	11.945299999999998
4131	1032.71903	-0.14539	68.5782	11.5717
4132	1032.97752	-0.27725	69.8092	11.1497
4133	1033.23602	-0.31472	72.7777	10.494
4134	1033.49446	-0.28666	73.7223	10.2254
4135	1033.7529	-0.28112	74.9992	9.8517
4136	1034.01133	-0.22459	75.3152	9.5725
4137	1034.26987	-0.20231	73.1662	9.5047
4138	1034.52843	-0.21819	73.9772	9.4198
4139	1034.78685	-0.21098	74.6711	9.2705
4140	1035.04532	-0.2426	76.0406	8.5176
4141	1035.3038	-0.18903	76.2341	8.3701
4142	1035.5622	-0.22501	75.7425	8.2587
4143	1035.82061	-0.20299	78.6146	7.7761
4144	1036.07901	-0.23505	78.5336	7.436
4145	1036.33741	-0.21006	79.4112	7.159099999999999
4146	1036.59583	-0.19745	80.8659	6.8363
4147	1036.85423	-0.16991	81.7841	6.7979
4148	1037.11264	-0.12322	79.2342	7.2439
4149	1037.37106	-0.20472	80.8343	6.6356
4150	1037.62945	-0.18771	81.25740000000002	6.520199999999999
4151	1037.88787	-0.21415	84.0389	6.005599999999999
4152	1038.14626	-0.18564	82.7098	5.8896
4153	1038.40468	-0.18183	84.4229	5.75
4154	1038.66308	-0.16729	85.4177	5.748899999999999
4155	1038.92149	-0.17827	85.6705	5.477499999999999
4156	1039.17989	-0.18321	84.8524	5.314399999999999
4157	1039.4383	-0.15021	85.2868	5.379999999999999
4158	1039.69671	-0.14519	84.886	5.509499999999999
4159	1039.95513	-0.1562	84.3427	5.444599999999999
4160	1040.21353	-0.20778	84.3124	5.172799999999999
4161	1040.47193	-0.22106	85.3951	4.8975
4162	1040.73034	-0.19413	85.9065	4.699
4163	1040.98875	-0.18673	85.9432	4.5165
4164	1041.24716	-0.19125	86.5573	4.3385
4165	1041.50556	-0.18721	86.8361	4.178
4166	1041.76397	-0.18603	86.6609	4.0308
